,Country Name,Country Code,Year,CO2 Emissions (kt)
14562,Post-demographic dividend,PST,2014,11155172.57
14564,Qatar,QAT,2014,82167.8
14565,Romania,ROU,2014,71539.0
14566,Russian Federation,RUS,2014,1611960.7
14567,Rwanda,RWA,2014,923.92
14568,South Asia,SAS,2014,2403894.74
14569,Saudi Arabia,SAU,2014,540520.2
14570,Sudan,SDN,2014,16658.5
14571,Senegal,SEN,2014,8572.0
14572,Singapore,SGP,2014,44398.5
14573,Solomon Islands,SLB,2014,340.7
14574,Sierra Leone,SLE,2014,1137.6
14575,El Salvador,SLV,2014,6592.2
14577,Somalia,SOM,2014,645.9
14578,Serbia,SRB,2014,38980.7
14579,Sub-Saharan Africa (excluding high income),SSA,2014,787567.902
14580,South Sudan,SSD,2014,1519.6
14581,Sub-Saharan Africa,SSF,2014,788024.602
14582,Small states,SST,2014,228640.7906
14583,Sao Tome and Principe,STP,2014,119.2
14584,Suriname,SUR,2014,2620.0
14585,Slovak Republic,SVK,2014,30438.1
14586,Slovenia,SVN,2014,13112.7
14587,Sweden,SWE,2014,38993.0
14588,Eswatini,SWZ,2014,977.4
14590,Seychelles,SYC,2014,456.7
14591,Syrian Arab Republic,SYR,2014,26603.9
14593,Chad,TCD,2014,1483.1
14594,East Asia & Pacific (IDA & IBRD countries),TEA,2014,11341237.6
14595,Europe & Central Asia (IDA & IBRD countries),TEC,2014,3184532.8
14596,Togo,TGO,2014,1588.5
14597,Thailand,THA,2014,261377.0
14598,Tajikistan,TJK,2014,4583.6
14599,Turkmenistan,TKM,2014,62189.0
14600,Latin America & the Caribbean (IDA & IBRD countries),TLA,2014,1730502.0286
14601,Timor-Leste,TLS,2014,449.8
14602,Middle East & North Africa (IDA & IBRD countries),TMN,2014,1360355.17
14603,Tonga,TON,2014,113.4
14604,South Asia (IDA & IBRD),TSA,2014,2403894.74
14605,Sub-Saharan Africa (IDA & IBRD countries),TSS,2014,788024.602
14606,Trinidad and Tobago,TTO,2014,22014.2
14607,Tunisia,TUN,2014,30976.0
14608,Turkiye,TUR,2014,341671.5
14609,Tuvalu,TUV,2014,8.5
14610,Tanzania,TZA,2014,10108.0
14611,Uganda,UGA,2014,4112.2
14612,Ukraine,UKR,2014,237728.7
14613,Upper middle income,UMC,2014,15550983.462
14614,Uruguay,URY,2014,6500.4
14615,United States,USA,2014,5107208.6
14616,Uzbekistan,UZB,2014,104872.5
14617,St. Vincent and the Grenadines,VCT,2014,267.5
14618,"Venezuela, RB",VEN,2014,179236.1
14621,Vietnam,VNM,2014,180698.8
14622,Vanuatu,VUT,2014,158.9
14623,World,WLD,2014,34261369.66
14624,Samoa,WSM,2014,207.3
14626,"Yemen, Rep.",YEM,2014,27429.9
14627,South Africa,ZAF,2014,448298.1
14628,Zambia,ZMB,2014,4686.0
14629,Zimbabwe,ZWE,2014,12010.7
14631,Africa Eastern and Southern,AFE,2015,576265.992
14632,Afghanistan,AFG,2015,10057.59
14633,Africa Western and Central,AFW,2015,194363.64
14634,Angola,AGO,2015,31648.9
14635,Albania,ALB,2015,4797.0
14636,Andorra,AND,2015,465.328
14637,Arab World,ARB,2015,1809147.15
14638,United Arab Emirates,ARE,2015,195409.4
14639,Argentina,ARG,2015,185550.0
14640,Armenia,ARM,2015,5343.4
14642,Antigua and Barbuda,ATG,2015,490.2
14643,Australia,AUS,2015,385782.4
14644,Austria,AUT,2015,63254.7
14645,Azerbaijan,AZE,2015,31773.3
14646,Burundi,BDI,2015,366.8
14647,Belgium,BEL,2015,95096.0
14648,Benin,BEN,2015,5505.6
14649,Burkina Faso,BFA,2015,3801.8
14650,Bangladesh,BGD,2015,73156.9
14651,Bulgaria,BGR,2015,44556.5
14652,Bahrain,BHR,2015,30492.4
14653,"Bahamas, The",BHS,2015,2207.4
14654,Bosnia and Herzegovina,BIH,2015,19629.0
14655,Belarus,BLR,2015,54871.3
14656,Belize,BLZ,2015,675.1
14658,Bolivia,BOL,2015,20002.9
14659,Brazil,BRA,2015,485344.1
14660,Barbados,BRB,2015,1269.57
14661,Brunei Darussalam,BRN,2015,6397.7
14662,Bhutan,BTN,2015,1042.1
14663,Botswana,BWA,2015,6949.712
14664,Central African Republic,CAF,2015,184.4
14665,Canada,CAN,2015,558747.2
14666,Central Europe and the Baltics,CEB,2015,644756.0
14667,Switzerland,CHE,2015,39090.8
14669,Chile,CHL,2015,82260.4
14670,China,CHN,2015,9859281.2
14671,Cote d'Ivoire,CIV,2015,9805.7
14672,Cameroon,CMR,2015,8500.2
14673,"Congo, Dem. Rep.",COD,2015,3231.4
14674,"Congo, Rep.",COG,2015,5655.0
14675,Colombia,COL,2015,81017.2
14676,Comoros,COM,2015,185.9
14677,Cabo Verde,CPV,2015,499.9
14678,Costa Rica,CRI,2015,7537.9
14679,Caribbean small states,CSS,2015,39284.4
14680,Cuba,CUB,2015,29209.8
14683,Cyprus,CYP,2015,6851.9
14684,Czechia,CZE,2015,101167.5
14685,Germany,DEU,2015,742314.4
14686,Djibouti,DJI,2015,446.55
14687,Dominica,DMA,2015,180.9
14688,Denmark,DNK,2015,33704.9
14689,Dominican Republic,DOM,2015,23590.5
14690,Algeria,DZA,2015,156273.0
14691,East Asia & Pacific (excluding high income),EAP,2015,11254077.3
14692,Early-demographic dividend,EAR,2015,6839149.542
14693,East Asia & Pacific,EAS,2015,13510201.2
14694,Europe & Central Asia (excluding high income),ECA,2015,2739709.6
14695,Europe & Central Asia,ECS,2015,6073951.401794
14696,Ecuador,ECU,2015,41390.3
14697,"Egypt, Arab Rep.",EGY,2015,226283.6
14698,Euro area,EMU,2015,2256390.7
14699,Eritrea,ERI,2015,570.9
14700,Spain,ESP,2015,257251.2
14701,Estonia,EST,2015,14377.1
14702,Ethiopia,ETH,2015,13046.3
14703,European Union,EUU,2015,2897317.9
14704,Fragile and conflict affected situations,FCS,2015,834153.97
14705,Finland,FIN,2015,42815.4
14706,Fiji,FJI,2015,1263.8
14707,France,FRA,2015,311175.4
14709,"Micronesia, Fed. Sts.",FSM,2015,144.9
14710,Gabon,GAB,2015,6115.8
14711,United Kingdom,GBR,2015,401075.3
14712,Georgia,GEO,2015,9399.4
14713,Ghana,GHA,2015,14320.7
14715,Guinea,GIN,2015,2522.3
14716,"Gambia, The",GMB,2015,585.9
14717,Guinea-Bissau,GNB,2015,281.9
14718,Equatorial Guinea,GNQ,2015,5494.2
14719,Greece,GRC,2015,68010.2
14720,Grenada,GRD,2015,272.6
14722,Guatemala,GTM,2015,16455.9
14724,Guyana,GUY,2015,2079.93
14725,High income,HIC,2015,12370867.601794
14727,Honduras,HND,2015,10538.2
14728,Heavily indebted poor countries (HIPC),HPC,2015,194550.88
14729,Croatia,HRV,2015,16602.3
14730,Haiti,HTI,2015,3280.44
14731,Hungary,HUN,2015,43384.1
14732,IBRD only,IBD,2015,19836736.512
14733,IDA & IBRD total,IBT,2015,20620384.742
14734,IDA total,IDA,2015,783648.23
14735,IDA blend,IDB,2015,425262.9
14736,Indonesia,IDN,2015,489052.8
14737,IDA only,IDX,2015,358385.33
14739,India,IND,2015,2158023.2
14741,Ireland,IRL,2015,37087.2
14742,"Iran, Islamic Rep.",IRN,2015,599182.7
14743,Iraq,IRQ,2015,133169.7
14744,Iceland,ISL,2015,2057.5
14745,Israel,ISR,2015,66314.7
14746,Italy,ITA,2015,337862.1
14747,Jamaica,JAM,2015,7088.7
14748,Jordan,JOR,2015,25309.1
14749,Japan,JPN,2015,1178349.1
14750,Kazakhstan,KAZ,2015,191059.6
14751,Kenya,KEN,2015,18090.3
14752,Kyrgyz Republic,KGZ,2015,10266.6
14753,Cambodia,KHM,2015,8432.6
14754,Kiribati,KIR,2015,60.7
14755,St. Kitts and Nevis,KNA,2015,237.6
14756,"Korea, Rep.",KOR,2015,607827.1
14757,Kuwait,KWT,2015,89021.7
14758,Latin America & Caribbean (excluding high income),LAC,2015,1460444.24
14759,Lao PDR,LAO,2015,8875.9
14760,Lebanon,LBN,2015,27016.8
14761,Liberia,LBR,2015,1247.8
14762,Libya,LBY,2015,51331.2
14763,St. Lucia,LCA,2015,501.2
14764,Latin America & Caribbean,LCN,2015,1750693.94
14765,Least developed countries: UN classification,LDC,2015,286660.2
14766,Low income,LIC,2015,144653.01
14767,Liechtenstein,LIE,2015,159.773794
14768,Sri Lanka,LKA,2015,19240.9
14769,Lower middle income,LMC,2015,4515567.19
14770,Low & middle income,LMY,2015,20008374.912
14771,Lesotho,LSO,2015,2144.2
14772,Late-demographic dividend,LTE,2015,14263640.03
14773,Lithuania,LTU,2015,11067.4
14774,Luxembourg,LUX,2015,9133.4
14775,Latvia,LVA,2015,7315.9
14778,Morocco,MAR,2015,60362.5
14780,Moldova,MDA,2015,8020.6
14781,Madagascar,MDG,2015,3284.62
14782,Maldives,MDV,2015,1339.3
14783,Middle East & North Africa,MEA,2015,2453243.85
14784,Mexico,MEX,2015,471632.6
14785,Marshall Islands,MHL,2015,146.3
14786,Middle income,MIC,2015,19863721.902
14787,North Macedonia,MKD,2015,7142.1
14788,Mali,MLI,2015,3343.8
14789,Malta,MLT,2015,1657.1
14790,Myanmar,MMR,2015,19034.0
14791,Middle East & North Africa (excluding high income),MNA,2015,1349815.45
14792,Montenegro,MNE,2015,2359.1
14793,Mongolia,MNG,2015,17300.6
14795,Mozambique,MOZ,2015,5478.3
14796,Mauritania,MRT,2015,2966.5
14797,Mauritius,MUS,2015,3960.9
14798,Malawi,MWI,2015,1089.52
14799,Malaysia,MYS,2015,236229.4
14800,North America,NAC,2015,5549450.9
14801,Namibia,NAM,2015,4137.3
14803,Niger,NER,2015,2111.59
14804,Nigeria,NGA,2015,107746.4
14805,Nicaragua,NIC,2015,5286.7
14806,Netherlands,NLD,2015,157376.0
14807,Norway,NOR,2015,40288.8
14808,Nepal,NPL,2015,7186.2
14809,Nauru,NRU,2015,54.5
14810,New Zealand,NZL,2015,32281.2
14811,OECD members,OED,2015,12052715.4
14812,Oman,OMN,2015,70131.7
14813,Other small states,OSS,2015,184664.262
14814,Pakistan,PAK,2015,164152.3
14815,Panama,PAN,2015,10609.9
14816,Peru,PER,2015,54553.5
14817,Philippines,PHL,2015,110990.9
14818,Palau,PLW,2015,200.9
14819,Papua New Guinea,PNG,2015,6369.7
14820,Poland,POL,2015,289077.4
14821,Pre-demographic dividend,PRE,2015,423347.77
14823,"Korea, Dem. People's Rep.",PRK,2015,25101.5
14824,Portugal,PRT,2015,49851.9
14825,Paraguay,PRY,2015,6367.5
14827,Pacific island small states,PSS,2015,2659.4
14828,Post-demographic dividend,PST,2015,11014655.47
14830,Qatar,QAT,2015,85211.3
14831,Romania,ROU,2015,73314.4
14832,Russian Federation,RUS,2015,1592559.4
14833,Rwanda,RWA,2015,1080.44
14834,South Asia,SAS,2015,2434198.49
14835,Saudi Arabia,SAU,2015,565190.1
14836,Sudan,SDN,2015,19259.2
14837,Senegal,SEN,2015,9285.5
14838,Singapore,SGP,2015,45431.9
14839,Solomon Islands,SLB,2015,304.1
14840,Sierra Leone,SLE,2015,1084.5
14841,El Salvador,SLV,2015,6997.6
14843,Somalia,SOM,2015,646.2
14844,Serbia,SRB,2015,45410.1
14845,Sub-Saharan Africa (excluding high income),SSA,2015,770129.832
14846,South Sudan,SSD,2015,1969.4
14847,Sub-Saharan Africa,SSF,2015,770629.632
14848,Small states,SST,2015,226608.062
14849,Sao Tome and Principe,STP,2015,123.6
14850,Suriname,SUR,2015,2724.1
14851,Slovak Republic,SVK,2015,30753.7
14852,Slovenia,SVN,2015,13139.7
14853,Sweden,SWE,2015,39120.1
14854,Eswatini,SWZ,2015,1015.9
14856,Seychelles,SYC,2015,499.8
14857,Syrian Arab Republic,SYR,2015,25260.7
14859,Chad,TCD,2015,1478.55
14860,East Asia & Pacific (IDA & IBRD countries),TEA,2015,11229030.3
14861,Europe & Central Asia (IDA & IBRD countries),TEC,2015,3118703.7
14862,Togo,TGO,2015,1825.6
14863,Thailand,THA,2015,268853.3
14864,Tajikistan,TJK,2015,4904.8
14865,Turkmenistan,TKM,2015,63777.6
14866,Latin America & the Caribbean (IDA & IBRD countries),TLA,2015,1718007.17
14867,Timor-Leste,TLS,2015,437.2
14868,Middle East & North Africa (IDA & IBRD countries),TMN,2015,1349815.45
14869,Tonga,TON,2015,109.9
14870,South Asia (IDA & IBRD),TSA,2015,2434198.49
14871,Sub-Saharan Africa (IDA & IBRD countries),TSS,2015,770629.632
14872,Trinidad and Tobago,TTO,2015,21310.6
14873,Tunisia,TUN,2015,31627.4
14874,Turkiye,TUR,2015,353413.8
14875,Tuvalu,TUV,2015,7.7
14876,Tanzania,TZA,2015,10765.9
14877,Uganda,UGA,2015,4712.1
14878,Ukraine,UKR,2015,191067.8
14879,Upper middle income,UMC,2015,15348154.712
14880,Uruguay,URY,2015,6657.2
14881,United States,USA,2015,4990703.7
14882,Uzbekistan,UZB,2015,99358.2
14883,St. Vincent and the Grenadines,VCT,2015,246.5
14884,"Venezuela, RB",VEN,2015,163126.9
14887,Vietnam,VNM,2015,201513.3
14888,Vanuatu,VUT,2015,134.3
14889,World,WLD,2015,34070176.85
14890,Samoa,WSM,2015,232.3
14892,"Yemen, Rep.",YEM,2015,13552.2
14893,South Africa,ZAF,2015,425063.1
14894,Zambia,ZMB,2015,4956.6
14895,Zimbabwe,ZWE,2015,11988.7
14897,Africa Eastern and Southern,AFE,2016,580219.242
14898,Afghanistan,AFG,2016,9294.93
14899,Africa Western and Central,AFW,2016,201399.22
14900,Angola,AGO,2016,29520.7
14901,Albania,ALB,2016,4573.2
14902,Andorra,AND,2016,468.992
14903,Arab World,ARB,2016,1827587.97
14904,United Arab Emirates,ARE,2016,200398.5
14905,Argentina,ARG,2016,183158.7
14906,Armenia,ARM,2016,5066.7
14908,Antigua and Barbuda,ATG,2016,500.5
14909,Australia,AUS,2016,394803.6
14910,Austria,AUT,2016,63697.1
14911,Azerbaijan,AZE,2016,32239.4
14912,Burundi,BDI,2016,442.0
14913,Belgium,BEL,2016,94171.6
14914,Benin,BEN,2016,6739.0
14915,Burkina Faso,BFA,2016,3997.8
14916,Bangladesh,BGD,2016,81128.9
14917,Bulgaria,BGR,2016,41586.7
14918,Bahrain,BHR,2016,30301.1
14919,"Bahamas, The",BHS,2016,2040.7
14920,Bosnia and Herzegovina,BIH,2016,22356.6
14921,Belarus,BLR,2016,55201.4
14922,Belize,BLZ,2016,651.3
14924,Bolivia,BOL,2016,21328.7
14925,Brazil,BRA,2016,447077.3
14926,Barbados,BRB,2016,1290.77
14927,Brunei Darussalam,BRN,2016,6968.5
14928,Bhutan,BTN,2016,1228.4
14929,Botswana,BWA,2016,6629.312
14930,Central African Republic,CAF,2016,206.4
14931,Canada,CAN,2016,556874.1
14932,Central Europe and the Baltics,CEB,2016,656753.9
14933,Switzerland,CHE,2016,39666.5
14935,Chile,CHL,2016,86504.7
14936,China,CHN,2016,9860914.0
14937,Cote d'Ivoire,CIV,2016,9593.5
14938,Cameroon,CMR,2016,8974.7
14939,"Congo, Dem. Rep.",COD,2016,2421.14
14940,"Congo, Rep.",COG,2016,5497.6
14941,Colombia,COL,2016,83526.2
14942,Comoros,COM,2016,217.9
14943,Cabo Verde,CPV,2016,542.9
14944,Costa Rica,CRI,2016,8008.9
14945,Caribbean small states,CSS,2016,37223.056
14946,Cuba,CUB,2016,27176.4
14949,Cyprus,CYP,2016,7219.2
14950,Czechia,CZE,2016,102998.0
14951,Germany,DEU,2016,747147.2
14952,Djibouti,DJI,2016,395.47
14953,Dominica,DMA,2016,182.5
14954,Denmark,DNK,2016,35340.3
14955,Dominican Republic,DOM,2016,24593.5
14956,Algeria,DZA,2016,154654.3
14957,East Asia & Pacific (excluding high income),EAP,2016,11291996.0
14958,Early-demographic dividend,EAR,2016,6951805.908
14959,East Asia & Pacific,EAS,2016,13550289.3
14960,Europe & Central Asia (excluding high income),ECA,2016,2771362.1
14961,Europe & Central Asia,ECS,2016,6099478.730256
14962,Ecuador,ECU,2016,39791.7
14963,"Egypt, Arab Rep.",EGY,2016,235425.8
14964,Euro area,EMU,2016,2256275.0
14965,Eritrea,ERI,2016,580.5
14966,Spain,ESP,2016,248252.1
14967,Estonia,EST,2016,15907.2
14968,Ethiopia,ETH,2016,15247.2
14969,European Union,EUU,2016,2907404.0
14970,Fragile and conflict affected situations,FCS,2016,845830.84
14971,Finland,FIN,2016,45700.3
14972,Fiji,FJI,2016,1198.6
14973,France,FRA,2016,313835.2
14975,"Micronesia, Fed. Sts.",FSM,2016,147.1
14976,Gabon,GAB,2016,6383.7
14977,United Kingdom,GBR,2016,382154.9
14978,Georgia,GEO,2016,9813.6
14979,Ghana,GHA,2016,14545.3
14981,Guinea,GIN,2016,2806.5
14982,"Gambia, The",GMB,2016,593.2
14983,Guinea-Bissau,GNB,2016,305.0
14984,Equatorial Guinea,GNQ,2016,5830.1
14985,Greece,GRC,2016,66848.6
14986,Grenada,GRD,2016,277.4
14988,Guatemala,GTM,2016,17451.9
14990,Guyana,GUY,2016,2478.6
14991,High income,HIC,2016,12276032.900256
14993,Honduras,HND,2016,10394.7
14994,Heavily indebted poor countries (HIPC),HPC,2016,204997.72
14995,Croatia,HRV,2016,16876.8
14996,Haiti,HTI,2016,3364.54
14997,Hungary,HUN,2016,44248.4
14998,IBRD only,IBD,2016,19913335.898
14999,IDA & IBRD total,IBT,2016,20755543.988
15000,IDA total,IDA,2016,842208.09
15001,IDA blend,IDB,2016,451539.2
15002,Indonesia,IDN,2016,483978.7
15003,IDA only,IDX,2016,390668.89
15005,India,IND,2016,2195248.5
15007,Ireland,IRL,2016,39009.8
15008,"Iran, Islamic Rep.",IRN,2016,607216.3
15009,Iraq,IRQ,2016,143281.1
15010,Iceland,ISL,2016,1633.0
15011,Israel,ISR,2016,65233.0
15012,Italy,ITA,2016,333344.8
15013,Jamaica,JAM,2016,7549.5
15014,Jordan,JOR,2016,24730.0
15015,Japan,JPN,2016,1164869.4
15016,Kazakhstan,KAZ,2016,202475.7
15017,Kenya,KEN,2016,19310.1
15018,Kyrgyz Republic,KGZ,2016,9675.6
15019,Cambodia,KHM,2016,11066.4
15020,Kiribati,KIR,2016,56.7
15021,St. Kitts and Nevis,KNA,2016,244.6
15022,"Korea, Rep.",KOR,2016,615443.6
15023,Kuwait,KWT,2016,91376.2
15024,Latin America & Caribbean (excluding high income),LAC,2016,1431232.126
15025,Lao PDR,LAO,2016,15702.2
15026,Lebanon,LBN,2016,27755.1
15027,Liberia,LBR,2016,1397.89
15028,Libya,LBY,2016,48694.8
15029,St. Lucia,LCA,2016,505.5
15030,Latin America & Caribbean,LCN,2016,1710227.796
15031,Least developed countries: UN classification,LDC,2016,313185.29
15032,Low income,LIC,2016,149210.28
15033,Liechtenstein,LIE,2016,149.838256
15034,Sri Lanka,LKA,2016,23167.6
15035,Lower middle income,LMC,2016,4664838.81
15036,Low & middle income,LMY,2016,20146301.188
15037,Lesotho,LSO,2016,2126.2
15038,Late-demographic dividend,LTE,2016,14269982.4
15039,Lithuania,LTU,2016,11203.1
15040,Luxembourg,LUX,2016,8845.9
15041,Latvia,LVA,2016,7145.3
15044,Morocco,MAR,2016,60289.9
15046,Moldova,MDA,2016,8143.0
15047,Madagascar,MDG,2016,3181.72
15048,Maldives,MDV,2016,1465.9
15049,Middle East & North Africa,MEA,2016,2476429.97
15050,Mexico,MEX,2016,476394.6
15051,Marshall Islands,MHL,2016,146.5
15052,Middle income,MIC,2016,19997090.908
15053,North Macedonia,MKD,2016,6962.7
15054,Mali,MLI,2016,3408.6
15055,Malta,MLT,2016,1352.3
15056,Myanmar,MMR,2016,21860.8
15057,Middle East & North Africa (excluding high income),MNA,2016,1367274.87
15058,Montenegro,MNE,2016,2150.7
15059,Mongolia,MNG,2016,18172.8
15061,Mozambique,MOZ,2016,7243.8
15062,Mauritania,MRT,2016,2584.2
15063,Mauritius,MUS,2016,4035.5
15064,Malawi,MWI,2016,1223.57
15065,Malaysia,MYS,2016,231669.4
15066,North America,NAC,2016,5451373.3
15067,Namibia,NAM,2016,4152.0
15069,Niger,NER,2016,2096.26
15070,Nigeria,NGA,2016,110817.5
15071,Nicaragua,NIC,2016,5410.7
15072,Netherlands,NLD,2016,158499.3
15073,Norway,NOR,2016,39578.4
15074,Nepal,NPL,2016,10735.7
15075,Nauru,NRU,2016,52.7
15076,New Zealand,NZL,2016,31185.7
15077,OECD members,OED,2016,11985558.6
15078,Oman,OMN,2016,72197.6
15079,Other small states,OSS,2016,188833.482
15080,Pakistan,PAK,2016,181113.3
15081,Panama,PAN,2016,10652.4
15082,Peru,PER,2016,56860.3
15083,Philippines,PHL,2016,120895.1
15084,Palau,PLW,2016,207.9
15085,Papua New Guinea,PNG,2016,6560.9
15086,Poland,POL,2016,299802.4
15087,Pre-demographic dividend,PRE,2016,441959.88
15089,"Korea, Dem. People's Rep.",PRK,2016,28127.7
15090,Portugal,PRT,2016,48695.2
15091,Paraguay,PRY,2016,7192.6
15093,Pacific island small states,PSS,2016,2637.0
15094,Post-demographic dividend,PST,2016,10907463.37
15096,Qatar,QAT,2016,87066.7
15097,Romania,ROU,2016,71585.2
15098,Russian Federation,RUS,2016,1571517.3
15099,Rwanda,RWA,2016,1148.0
15100,South Asia,SAS,2016,2503383.23
15101,Saudi Arabia,SAU,2016,561229.7
15102,Sudan,SDN,2016,21503.1
15103,Senegal,SEN,2016,10132.8
15104,Singapore,SGP,2016,44969.8
15105,Solomon Islands,SLB,2016,298.1
15106,Sierra Leone,SLE,2016,1170.8
15107,El Salvador,SLV,2016,7125.1
15109,Somalia,SOM,2016,654.4
15110,Serbia,SRB,2016,46635.0
15111,Sub-Saharan Africa (excluding high income),SSA,2016,781052.862
15112,South Sudan,SSD,2016,1730.2
15113,Sub-Saharan Africa,SSF,2016,781618.462
15114,Small states,SST,2016,228693.538
15115,Sao Tome and Principe,STP,2016,128.7
15116,Suriname,SUR,2016,2954.886
15117,Slovak Republic,SVK,2016,31497.8
15118,Slovenia,SVN,2016,13903.0
15119,Sweden,SWE,2016,38691.2
15120,Eswatini,SWZ,2016,1116.0
15122,Seychelles,SYC,2016,565.6
15123,Syrian Arab Republic,SYR,2016,24479.1
15125,Chad,TCD,2016,1469.87
15126,East Asia & Pacific (IDA & IBRD countries),TEA,2016,11263921.0
15127,Europe & Central Asia (IDA & IBRD countries),TEC,2016,3159626.5
15128,Togo,TGO,2016,2305.6
15129,Thailand,THA,2016,267916.3
15130,Tajikistan,TJK,2016,5496.7
15131,Turkmenistan,TKM,2016,64079.5
15132,Latin America & the Caribbean (IDA & IBRD countries),TLA,2016,1679719.926
15133,Timor-Leste,TLS,2016,518.9
15134,Middle East & North Africa (IDA & IBRD countries),TMN,2016,1367274.87
15135,Tonga,TON,2016,123.9
15136,South Asia (IDA & IBRD),TSA,2016,2503383.23
15137,Sub-Saharan Africa (IDA & IBRD countries),TSS,2016,781618.462
15138,Trinidad and Tobago,TTO,2016,18291.6
15139,Tunisia,TUN,2016,30317.8
15140,Turkiye,TUR,2016,376399.0
15141,Tuvalu,TUV,2016,7.5
15142,Tanzania,TZA,2016,10646.9
15143,Uganda,UGA,2016,4946.3
15144,Ukraine,UKR,2016,201655.4
15145,Upper middle income,UMC,2016,15332252.098
15146,Uruguay,URY,2016,6525.1
15147,United States,USA,2016,4894499.2
15148,Uzbekistan,UZB,2016,105333.9
15149,St. Vincent and the Grenadines,VCT,2016,255.2
15150,"Venezuela, RB",VEN,2016,150466.7
15153,Vietnam,VNM,2016,222028.5
15154,Vanuatu,VUT,2016,151.3
15155,World,WLD,2016,34145652.3
15156,Samoa,WSM,2016,246.7
15158,"Yemen, Rep.",YEM,2016,10035.2
15159,South Africa,ZAF,2016,425682.9
15160,Zambia,ZMB,2016,5315.3
15161,Zimbabwe,ZWE,2016,10450.2
15163,Africa Eastern and Southern,AFE,2017,590905.482
15164,Afghanistan,AFG,2017,10022.78
15165,Africa Western and Central,AFW,2017,200550.9
15166,Angola,AGO,2017,25064.8
15167,Albania,ALB,2017,5403.7
15168,Andorra,AND,2017,465.328
15169,Arab World,ARB,2017,1843231.7
15170,United Arab Emirates,ARE,2017,191935.0
15171,Argentina,ARG,2017,179267.3
15172,Armenia,ARM,2017,5371.3
15174,Antigua and Barbuda,ATG,2017,500.1
15175,Australia,AUS,2017,397149.4
15176,Austria,AUT,2017,65867.7
15177,Azerbaijan,AZE,2017,31957.0
15178,Burundi,BDI,2017,529.1
15179,Belgium,BEL,2017,92587.4
15180,Benin,BEN,2017,6876.2
15181,Burkina Faso,BFA,2017,4625.2
15182,Bangladesh,BGD,2017,87658.0
15183,Bulgaria,BGR,2017,43885.1
15184,Bahrain,BHR,2017,30514.9
15185,"Bahamas, The",BHS,2017,2170.2
15186,Bosnia and Herzegovina,BIH,2017,22692.7
15187,Belarus,BLR,2017,56247.0
15188,Belize,BLZ,2017,643.1
15190,Bolivia,BOL,2017,21628.2
15191,Brazil,BRA,2017,455684.8
15192,Barbados,BRB,2017,1179.97
15193,Brunei Darussalam,BRN,2017,7290.2
15194,Bhutan,BTN,2017,1309.5
15195,Botswana,BWA,2017,7337.512
15196,Central African Republic,CAF,2017,222.4
15197,Canada,CAN,2017,568175.9
15198,Central Europe and the Baltics,CEB,2017,684083.3
15199,Switzerland,CHE,2017,38699.0
15201,Chile,CHL,2017,87136.9
15202,China,CHN,2017,10089273.2
15203,Cote d'Ivoire,CIV,2017,10563.8
15204,Cameroon,CMR,2017,9076.0
15205,"Congo, Dem. Rep.",COD,2017,2845.0
15206,"Congo, Rep.",COG,2017,5406.7
15207,Colombia,COL,2017,75674.0
15208,Comoros,COM,2017,279.0
15209,Cabo Verde,CPV,2017,584.7
15210,Costa Rica,CRI,2017,8173.5
15211,Caribbean small states,CSS,2017,36313.3
15212,Cuba,CUB,2017,26241.3
15215,Cyprus,CYP,2017,7361.2
15216,Czechia,CZE,2017,103549.9
15217,Germany,DEU,2017,732204.2
15218,Djibouti,DJI,2017,403.4
15219,Dominica,DMA,2017,165.6
15220,Denmark,DNK,2017,33184.0
15221,Dominican Republic,DOM,2017,23551.3
15222,Algeria,DZA,2017,157704.4
15223,East Asia & Pacific (excluding high income),EAP,2017,11608128.4
15224,Early-demographic dividend,EAR,2017,7211474.182
15225,East Asia & Pacific,EAS,2017,13869889.0
15226,Europe & Central Asia (excluding high income),ECA,2017,2832835.0
15227,Europe & Central Asia,ECS,2017,6166584.297397
15228,Ecuador,ECU,2017,38549.3
15229,"Egypt, Arab Rep.",EGY,2017,244540.5
15230,Euro area,EMU,2017,2259522.6
15231,Eritrea,ERI,2017,581.47
15232,Spain,ESP,2017,264723.7
15233,Estonia,EST,2017,16773.5
15234,Ethiopia,ETH,2017,15882.4
15235,European Union,EUU,2017,2932145.5
15236,Fragile and conflict affected situations,FCS,2017,837379.39
15237,Finland,FIN,2017,43015.4
15238,Fiji,FJI,2017,1331.1
15239,France,FRA,2017,317721.2
15241,"Micronesia, Fed. Sts.",FSM,2017,146.7
15242,Gabon,GAB,2017,5344.7
15243,United Kingdom,GBR,2017,366844.1
15244,Georgia,GEO,2017,9907.1
15245,Ghana,GHA,2017,15135.0
15247,Guinea,GIN,2017,3321.6
15248,"Gambia, The",GMB,2017,602.3
15249,Guinea-Bissau,GNB,2017,306.6
15250,Equatorial Guinea,GNQ,2017,5369.3
15251,Greece,GRC,2017,66795.5
15252,Grenada,GRD,2017,287.5
15254,Guatemala,GTM,2017,16530.1
15256,Guyana,GUY,2017,2473.8
15257,High income,HIC,2017,12200901.367397
15259,Honduras,HND,2017,9377.0
15260,Heavily indebted poor countries (HIPC),HPC,2017,212449.09
15261,Croatia,HRV,2017,17407.9
15262,Haiti,HTI,2017,3326.24
15263,Hungary,HUN,2017,49449.8
